  Parity =            1  J =            1  Tz =          -1
 
   11.7246576799249        14.8132441393597        15.4413855126414     
   16.5945359976454        19.2557904496965        20.7398088757019     
   21.4224795702743        23.4688035541635        24.0993953753409     
   24.4986532183182        25.1351691961870        25.4454563171524     
   26.1495562648838        28.3402630127577        28.6095745800582     
   29.2576304252703        30.5600987325458        31.1827226089453     
   31.2564103208854        31.6304741122355        32.3789087862402     
   33.0293132192849        33.7093235999929        34.1638335720354     
   35.1499544743304        35.6816434547320        36.8966436483615     
   37.9064325008908        40.1879039989015        41.0760621197185     
   41.4817230904253        42.8053659715400        42.8204599421444     
   43.6496397864281        45.7795573926933        46.6890214327380     
   46.8972622344953        47.2626398016968        48.0882037964992     
   48.2584571867056        49.5444501815249        53.6056702592556     
   54.4781445468582        54.7094209985606        55.9566954754442     
   56.1030729708742        56.5378292685359        57.7422634647236     
   58.4941750617103        60.4738351809244        63.5946248457749     
   64.5555137284974        65.5758259903384     
 
